focal_id,DI_y1,A_y1,B_y1,C_y1,DI_y2,A_y2,B_y2,C_y2,DI_y3,A_y3,B_y3,C_y3,DI_y4,A_y4,B_y4,C_y4,DI_y5,A_y5,B_y5,C_y5,DI_y6,A_y6,B_y6,C_y6,DI_y7,A_y7,B_y7,C_y7,DI_y8,A_y8,B_y8,C_y8,DI_y9,A_y9,B_y9,C_y9,DI_y10,A_y10,B_y10,C_y10,DI_y11,A_y11,B_y11,C_y11,DI_y12,A_y12,B_y12,C_y12,DI_y13,A_y13,B_y13,C_y13,DI_y14,A_y14,B_y14,C_y14,DI_y15,A_y15,B_y15,C_y15
https://openalex.org/W101763614,-0.0006,2,1629,3,0.0,5,3630,5,-0.0002,7,5833,8,0.0,10,8372,10,-0.0003,14,11142,17,-0.0004,16,13981,21,-0.0002,19,16793,22,-0.0002,22,19680,25,-0.0,25,22825,26,0.0,30,26209,29,0.0,34,30181,33,0.0003,45,34208,36,0.0003,48,38367,37,0.0003,50,42378,38,0.0004,57,46118,38
https://openalex.org/W1033266092,0.0,0,45,0,0.033,4,86,1,0.0205,5,139,2,0.0256,9,182,4,0.0162,10,231,6,0.013,11,290,7,0.0113,11,335,7,0.0173,14,383,7,0.0149,15,447,8,0.0135,16,495,9,0.0118,17,566,10,0.0095,17,605,11,0.0102,18,655,11,0.0096,18,700,11,0.0105,19,734,11
https://openalex.org/W103566520,-0.0423,0,68,3,-0.0364,0,159,6,-0.0195,1,249,6,-0.0203,1,335,8,-0.02,2,437,11,-0.0217,2,538,14,-0.0221,2,616,16,-0.0181,5,695,18,-0.0177,5,765,19,-0.0168,5,868,20,-0.0183,5,956,23,-0.0169,6,1034,24,-0.0158,7,1107,25,-0.0151,7,1164,25,-0.0127,9,1229,25
https://openalex.org/W103898066,0.0,0,226,0,0.004,2,499,0,0.0025,2,811,0,0.0009,2,1077,1,0.0,2,1347,2,0.0,2,1549,2,0.0,2,1740,2,0.0,2,1915,2,0.0,2,2107,2,0.0,2,2254,2,0.0,2,2427,2,0.0,2,2578,2,0.0,2,2700,2,-0.0004,2,2803,3,-0.0003,2,2910,3
https://openalex.org/W104072691,-0.0008,0,2557,2,-0.0002,1,5490,2,-0.0002,1,8542,3,-0.0003,1,11526,4,-0.0003,2,14368,6,-0.0003,2,17161,7,-0.0003,2,19835,7,-0.0002,2,22413,7,-0.0002,2,24890,7,-0.0002,2,27319,7,-0.0002,2,29941,9,-0.0002,3,32597,9,-0.0002,3,34915,9,-0.0002,4,36933,10,-0.0002,4,38770,10
https://openalex.org/W104726291,0.0,1,1260,1,-0.0016,2,2544,6,-0.0013,2,3929,7,-0.0017,4,5276,13,-0.0015,8,6584,18,-0.0013,10,7796,20,-0.0011,12,9025,22,-0.0011,12,10155,23,-0.001,13,11387,24,-0.0008,18,12517,28,-0.0008,18,13712,29,-0.0007,19,14917,29,-0.0006,20,15936,30,-0.0005,21,16886,30,-0.0004,23,17845,30
https://openalex.org/W105326446,-0.0063,0,632,4,-0.0068,0,1320,9,-0.0061,1,1963,13,-0.0048,1,2668,14,-0.0042,1,3290,15,-0.0037,1,3807,15,-0.0038,1,4224,17,-0.0037,1,4541,18,-0.0035,3,4835,20,-0.0039,3,5133,23,-0.0037,3,5446,23,-0.0038,3,5725,25,-0.0039,3,5925,26,-0.0038,3,6089,26,-0.0037,3,6257,26
https://openalex.org/W105617547,0.0045,1,219,0,0.0023,1,438,0,0.0044,3,675,0,0.0056,5,890,0,0.0054,6,1106,0,0.0047,6,1276,0,0.0055,8,1438,0,0.0051,8,1556,0,0.0047,8,1685,0,0.0044,8,1815,0,0.0046,9,1966,0,0.0042,9,2145,0,0.0044,10,2266,0,0.0042,10,2375,0,0.004,10,2476,0
https://openalex.org/W107850860,0.0241,2,81,0,-0.005,2,197,3,-0.0096,3,303,6,-0.012,5,401,10,-0.0141,5,478,12,-0.0169,5,571,15,-0.0194,5,648,18,-0.0228,6,716,23,-0.0221,6,786,24,-0.0191,7,861,24,-0.0194,7,946,26,-0.0207,9,1024,31,-0.018,11,1126,32,-0.0168,11,1204,32,-0.0151,12,1278,32
https://openalex.org/W108505808,-0.0052,0,191,1,0.0,1,409,1,-0.0032,1,629,3,-0.0048,2,828,6,-0.0057,2,1043,8,-0.0065,3,1226,11,-0.0071,3,1398,13,-0.0078,3,1523,15,-0.0083,3,1671,17,-0.0082,4,1800,19,-0.0072,5,1932,19,-0.0068,6,2039,20,-0.0066,7,2109,21,-0.0073,7,2162,23,-0.0062,10,2217,24
https://openalex.org/W109784646,0.0,0,178,0,-0.0027,2,364,3,-0.0019,3,532,4,0.0,4,666,4,-0.0012,4,839,5,0.002,7,968,5,0.0009,7,1127,6,0.0016,8,1259,6,0.0014,8,1395,6,0.0019,9,1530,6,0.0024,10,1671,6,0.0022,10,1798,6,0.0026,11,1918,6,0.0024,11,2026,6,0.0024,12,2105,7
https://openalex.org/W109831854,0.0012,2,1611,0,0.0003,2,3511,1,0.0004,3,5607,1,0.0002,3,8015,1,0.0003,4,10668,1,0.0002,4,13359,1,0.0002,5,16011,1,0.0003,6,18725,1,0.0002,6,21738,1,0.0002,6,24972,1,0.0002,6,28662,1,0.0002,6,32490,1,0.0001,6,36350,1,0.0001,7,40155,1,0.0001,7,43647,1
https://openalex.org/W110543606,0.0,1,202408,0,0.0,1,423818,1,-0.0,1,661992,3,-0.0,3,918742,4,-0.0,3,1200400,7,-0.0,3,1473986,8,-0.0,3,1720195,8,-0.0,3,1946770,9,-0.0,3,2148982,9,-0.0,3,2357831,10,-0.0,4,2583646,12,-0.0,7,2783465,15,-0.0,9,2787769,16,-0.0,10,2790835,17,-0.0,11,2791988,18
https://openalex.org/W111067679,-0.0041,1,241,2,-0.0039,1,512,3,-0.0037,1,798,4,-0.0037,2,1075,6,-0.003,2,1340,6,-0.0018,3,1622,6,-0.0016,3,1873,6,-0.0014,3,2192,6,-0.0012,3,2454,6,-0.0014,3,2770,7,-0.0013,3,3045,7,-0.0009,5,3388,8,-0.0011,5,3653,9,-0.0008,6,3918,9,-0.001,6,4132,10
https://openalex.org/W112122926,0.0,1,1287,1,0.0003,3,2993,2,0.0,4,4825,4,0.0,4,6791,4,-0.0001,5,9025,6,-0.0004,5,11176,9,-0.0002,6,13222,9,-0.0002,6,15298,9,-0.0002,6,17482,9,-0.0002,6,19774,9,-0.0001,6,22510,9,-0.0002,6,25424,12,-0.0002,6,28117,12,-0.0002,6,30771,12,-0.0002,6,33184,12
https://openalex.org/W112901853,-0.0321,0,362,12,-0.0226,1,732,18,-0.0173,3,1187,24,-0.0151,3,1629,28,-0.0146,4,2151,36,-0.0146,5,2562,43,-0.0133,7,3021,48,-0.0127,9,3486,54,-0.0111,11,3971,56,-0.0103,13,4484,60,-0.01,16,5033,67,-0.009,18,5562,69,-0.0095,19,6027,77,-0.0088,20,6479,78,-0.0084,20,6886,79
https://openalex.org/W1135417228,0.0,1,201972,1,-0.0,1,422901,2,-0.0,1,660553,2,-0.0,1,916710,2,-0.0,1,1197761,2,-0.0,2,1470806,4,-0.0,3,1716437,5,-0.0,3,1942438,5,-0.0,3,2144042,5,-0.0,3,2352331,5,-0.0,3,2577493,5,0.0,5,2776600,5,0.0,5,2780177,5,0.0,5,2782546,5,0.0,5,2783120,5
https://openalex.org/W113555666,0.0,0,44,0,0.0233,3,82,1,0.0145,3,134,1,0.0265,6,182,1,0.021,7,229,2,0.0109,7,264,4,0.0099,7,292,4,0.0093,7,310,4,0.0085,7,340,4,0.0108,8,359,4,0.0103,8,376,4,0.0098,8,395,4,0.0118,9,411,4,0.0136,10,427,4,0.0132,10,440,4
https://openalex.org/W113701588,-0.0108,0,92,1,-0.0051,0,195,1,-0.0036,1,276,2,-0.0028,1,354,2,0.0043,4,455,2,0.0037,4,535,2,0.0032,5,610,3,0.0044,6,666,3,0.0079,9,748,3,0.0083,10,827,3,0.0054,10,914,5,0.0069,12,993,5,0.0064,13,1081,6,0.0069,14,1134,6,0.0074,16,1196,7
https://openalex.org/W113796391,0.0,0,2689,0,-0.0009,0,5448,5,-0.001,0,8228,8,-0.0009,1,9723,10,-0.001,2,11140,13,-0.001,3,12408,15,-0.001,3,13542,16,-0.0009,3,14502,16,-0.0008,3,15368,16,-0.0008,3,16116,16,-0.001,3,16792,19,-0.0009,4,17322,19,-0.0009,4,17810,20,-0.0007,7,18247,20,-0.0007,7,18635,20
https://openalex.org/W113848967,-0.0024,2,407,3,-0.0038,2,774,5,-0.0026,2,1166,5,-0.0031,2,1580,7,-0.002,4,1983,8,-0.0017,5,2371,9,-0.0015,5,2704,9,-0.0013,5,3060,9,-0.0015,5,3347,10,-0.0014,5,3647,10,-0.0013,5,3971,10,-0.0012,5,4271,10,-0.0009,6,4515,10,-0.0006,7,4747,10,-0.0006,7,4944,10
https://openalex.org/W114854235,0.0,1,1777,1,-0.0008,1,3910,4,-0.0005,1,6163,4,-0.0003,1,8593,4,-0.0003,1,11339,4,-0.0003,1,14204,5,-0.0002,1,16994,5,-0.0002,1,19824,5,-0.0002,1,22798,5,-0.0002,1,26090,5,-0.0001,1,29814,5,-0.0001,1,33722,5,-0.0001,1,37572,5,-0.0001,2,41089,5,-0.0001,2,44424,5
https://openalex.org/W114990054,0.0,0,202025,0,0.0,0,423006,0,0.0,1,660740,0,0.0,1,916956,1,0.0,1,1198065,1,-0.0,1,1471164,3,-0.0,1,1716884,4,-0.0,1,1942959,6,-0.0,1,2144638,6,-0.0,1,2353005,6,-0.0,1,2578257,6,-0.0,3,2777446,11,-0.0,4,2781132,12,-0.0,7,2783587,14,-0.0,9,2784237,16
https://openalex.org/W115628387,0.0064,3,152,2,0.0069,6,280,4,0.0023,9,410,8,0.0019,10,519,9,0.0048,13,598,10,0.0014,13,665,12,-0.0013,13,718,14,-0.0025,13,766,15,-0.0012,14,794,15,-0.0023,14,839,16,-0.0022,14,882,16,-0.0011,15,916,16,-0.001,15,944,16,-0.001,15,971,16,-0.001,15,990,16
https://openalex.org/W116931643,-0.0005,0,2079,1,-0.0011,0,4532,5,-0.0015,0,7176,11,-0.0014,0,9961,14,-0.0013,0,12663,17,-0.0012,0,15180,18,-0.0011,0,17710,20,-0.0011,0,20212,22,-0.001,0,22944,23,-0.0009,0,25763,24,-0.0009,0,29193,25,-0.0008,0,32907,26,-0.0007,1,36645,27,-0.0006,2,40352,28,-0.0006,3,43696,29
https://openalex.org/W117603077,0.0,0,202128,0,-0.0,0,423233,2,-0.0,0,661072,3,-0.0,0,917365,3,-0.0,1,1198530,5,-0.0,1,1471692,5,-0.0,1,1717443,6,-0.0,1,1943534,6,-0.0,1,2145247,7,-0.0,1,2353632,8,-0.0,1,2578917,9,-0.0,3,2778141,9,-0.0,4,2781820,11,-0.0,4,2784259,11,-0.0,4,2784885,12
