focal_id,A_cum_foreign_ratio,C_cum_foreign_ratio
https://openalex.org/W108024977,0.6667,
https://openalex.org/W115650655,0.4286,1.0
https://openalex.org/W117169736,0.0,
https://openalex.org/W1230367920,0.0,0.0
https://openalex.org/W126685599,1.0,0.5
https://openalex.org/W1273617668,0.0,
https://openalex.org/W1444008823,0.6667,
https://openalex.org/W1480046766,0.0,
https://openalex.org/W1480650256,0.4444,0.4
https://openalex.org/W1481167800,0.1579,0.0
https://openalex.org/W1483987581,0.0,0.0
https://openalex.org/W1484824299,0.0,0.0
https://openalex.org/W1486496099,1.0,
https://openalex.org/W1493994261,0.3333,0.4
https://openalex.org/W1494381180,0.0,0.0
https://openalex.org/W1494393818,0.25,1.0
https://openalex.org/W1494459977,0.625,0.5455
https://openalex.org/W1495123273,0.625,0.6667
https://openalex.org/W1495333076,0.25,0.6667
https://openalex.org/W1498444562,0.0,
https://openalex.org/W1503244141,0.5,0.0
https://openalex.org/W1507675710,0.0,
https://openalex.org/W1507800992,0.6364,
https://openalex.org/W1512359776,0.0,
https://openalex.org/W1514019162,0.25,0.0
https://openalex.org/W1520776793,0.6667,
https://openalex.org/W1522333856,0.2857,0.0
https://openalex.org/W1529467583,0.125,0.0
https://openalex.org/W1529747175,0.0,
https://openalex.org/W1533302841,0.3333,1.0
https://openalex.org/W1546698136,0.1667,0.0
https://openalex.org/W1550538508,0.2,
https://openalex.org/W1551948290,0.5,1.0
https://openalex.org/W1552531764,0.0,
https://openalex.org/W1554123368,1.0,0.0
https://openalex.org/W1560716168,0.0,0.0
https://openalex.org/W1565350176,0.75,
https://openalex.org/W1565924116,0.0588,0.125
https://openalex.org/W1566547551,0.1224,0.0312
https://openalex.org/W1569052678,0.5368,0.3966
https://openalex.org/W1569821734,0.4444,0.7143
https://openalex.org/W1572684301,1.0,
https://openalex.org/W157342397,1.0,1.0
https://openalex.org/W1575469340,0.4444,0.0
https://openalex.org/W1575765717,0.4,1.0
https://openalex.org/W1575998317,0.0,0.0
https://openalex.org/W1578633171,0.0,0.0
https://openalex.org/W1578929904,0.7895,0.5455
https://openalex.org/W1579737275,0.25,
https://openalex.org/W1580865117,0.0,
https://openalex.org/W1581497715,1.0,
https://openalex.org/W1581636513,0.0,
https://openalex.org/W1585656846,0.0,0.0
https://openalex.org/W1586944606,0.2,
https://openalex.org/W1587102070,0.4231,0.5714
https://openalex.org/W1590692192,0.1818,0.5
https://openalex.org/W1591192234,0.0,1.0
https://openalex.org/W1592717704,0.4667,0.5
https://openalex.org/W1593490313,0.0,0.0
https://openalex.org/W1594428987,0.0,
https://openalex.org/W1597445150,0.0,0.0
https://openalex.org/W1599812992,1.0,
https://openalex.org/W1605387936,0.5714,
https://openalex.org/W1606875057,1.0,
https://openalex.org/W1624915,0.5,
https://openalex.org/W1650473584,0.3333,0.0
https://openalex.org/W165753591,0.0,
https://openalex.org/W167495332,0.3333,0.25
https://openalex.org/W1678543818,0.5,0.0
https://openalex.org/W1682711,0.3333,0.0
https://openalex.org/W1710455806,0.4286,0.1538
https://openalex.org/W1756232489,0.6667,
https://openalex.org/W1756473269,0.3333,1.0
https://openalex.org/W1784320157,0.5,
https://openalex.org/W1789667858,0.6667,
https://openalex.org/W1794479781,0.0,
https://openalex.org/W1823600343,0.4,0.0
https://openalex.org/W1824574472,0.1333,0.3
https://openalex.org/W1826462893,0.2571,0.25
https://openalex.org/W1828190494,0.0,0.0
https://openalex.org/W1832350940,0.0,0.0
https://openalex.org/W1833189653,0.55,
https://openalex.org/W1834215676,0.1429,1.0
https://openalex.org/W1847909360,0.0769,0.0
https://openalex.org/W1849217925,0.6,
https://openalex.org/W1860377313,0.2222,0.125
https://openalex.org/W1867870641,0.0,
https://openalex.org/W1868640023,0.2,1.0
https://openalex.org/W1869731294,0.6957,0.75
https://openalex.org/W1888972438,0.2,0.6667
https://openalex.org/W1898129882,0.3855,0.3556
https://openalex.org/W1901060739,0.0,0.1
https://openalex.org/W1901358747,0.0,
https://openalex.org/W1904324197,0.375,0.0
https://openalex.org/W190633264,0.5,
https://openalex.org/W1917522134,0.3333,0.5
https://openalex.org/W1919496112,0.0,0.0
https://openalex.org/W1920165987,0.0,0.0
https://openalex.org/W1929904629,0.5,0.0
https://openalex.org/W1933064695,0.2353,0.0
https://openalex.org/W1934536375,0.75,0.5
https://openalex.org/W1935358798,0.0,0.0
https://openalex.org/W1936749937,0.0,0.3333
https://openalex.org/W1938033814,0.0909,0.0
https://openalex.org/W1942260081,0.04,0.0
https://openalex.org/W1945772971,0.0,0.05
https://openalex.org/W1951769915,0.1,0.0
https://openalex.org/W1953348353,0.3,0.0
https://openalex.org/W1955170739,0.1667,0.2
https://openalex.org/W1956187071,0.6,
https://openalex.org/W1957469404,0.0,
https://openalex.org/W1958166438,0.0,
https://openalex.org/W1959018246,0.0769,0.0
https://openalex.org/W1963451376,0.125,0.2
https://openalex.org/W1963505769,0.75,0.0
https://openalex.org/W1963613586,0.3333,0.0
https://openalex.org/W1963617954,0.5,0.3333
https://openalex.org/W1963634671,0.6458,0.2857
https://openalex.org/W1963653227,0.6,
https://openalex.org/W1963658640,0.2,0.3333
https://openalex.org/W1963687618,0.5,
https://openalex.org/W1963692091,0.75,1.0
https://openalex.org/W1963709575,0.5,
https://openalex.org/W1963790044,0.0,
https://openalex.org/W1963829045,0.3077,0.7333
https://openalex.org/W1963891395,0.2,1.0
https://openalex.org/W1963911638,0.6667,1.0
https://openalex.org/W1963924734,0.25,0.0
https://openalex.org/W1963930255,0.0769,0.0
https://openalex.org/W1963939310,0.5,0.0
https://openalex.org/W1963993938,0.5,0.3636
https://openalex.org/W1963996328,0.0,1.0
https://openalex.org/W1964000645,0.7358,0.8158
https://openalex.org/W1964015482,0.0,0.0
https://openalex.org/W1964052049,0.6667,1.0
https://openalex.org/W1964066909,0.4286,0.2
https://openalex.org/W1964068298,0.8,0.5
https://openalex.org/W1964141979,0.0,
https://openalex.org/W1964151481,0.25,0.0
https://openalex.org/W1964169759,0.2,0.0714
https://openalex.org/W1964186201,0.3333,1.0
https://openalex.org/W1964201760,1.0,
https://openalex.org/W1964254594,0.5,0.5
https://openalex.org/W1964259950,0.2857,0.0
https://openalex.org/W1964273530,0.0,
https://openalex.org/W1964281871,0.0,
https://openalex.org/W1964305468,0.75,0.0
https://openalex.org/W1964331476,0.375,0.0
https://openalex.org/W1964342177,0.25,0.25
https://openalex.org/W1964348478,0.0,0.0
https://openalex.org/W1964367169,0.1538,0.0
https://openalex.org/W1964386623,0.6667,0.6471
https://openalex.org/W1964388922,0.5,0.3333
https://openalex.org/W1964396524,0.3333,
https://openalex.org/W1964403831,0.0,0.1
https://openalex.org/W1964413735,0.0,1.0
https://openalex.org/W1964432598,0.6,0.0
