focal_id,DI_y1,A_y1,B_y1,C_y1,DI_y2,A_y2,B_y2,C_y2,DI_y3,A_y3,B_y3,C_y3,DI_y4,A_y4,B_y4,C_y4,DI_y5,A_y5,B_y5,C_y5,DI_y6,A_y6,B_y6,C_y6,DI_y7,A_y7,B_y7,C_y7,DI_y8,A_y8,B_y8,C_y8,DI_y9,A_y9,B_y9,C_y9,DI_y10,A_y10,B_y10,C_y10,DI_y11,A_y11,B_y11,C_y11,DI_y12,A_y12,B_y12,C_y12,DI_y13,A_y13,B_y13,C_y13,DI_y14,A_y14,B_y14,C_y14,DI_y15,A_y15,B_y15,C_y15,DI_y3_top5,DI_y4_top5,DI_y5_top5,DI_y6_top5,DI_y7_top5,DI_y8_top5,DI_y9_top5,DI_y10_top5,DI_y11_top5,DI_y12_top5,DI_y13_top5,DI_y14_top5,DI_y15_top5,years_in_top5,first_year_top5,last_year_top5
https://openalex.org/W108024977,0.0,0,61,0,0.0153,2,129,0,0.0151,3,196,0,0.0157,4,251,0,0.0125,5,314,1,0.0111,5,354,1,0.0144,7,408,1,0.0147,8,467,1,0.0154,9,509,1,0.0137,9,574,1,0.0126,9,623,1,0.0145,11,680,1,0.0149,12,726,1,0.014,12,774,1,0.0133,12,813,1,True,True,True,False,True,True,True,True,False,True,True,False,False,9,DI_y3_top5,DI_y13_top5
https://openalex.org/W115650655,-0.0112,0,88,1,0.0495,10,171,1,0.0449,14,251,2,0.0394,16,311,3,0.0366,19,387,4,0.0397,26,445,7,0.0378,30,516,9,0.0359,32,570,10,0.0346,34,649,10,0.037,38,709,10,0.0417,44,761,10,0.0416,47,808,11,0.0414,49,857,11,0.04,50,914,11,0.039,51,964,11,True,True,True,True,True,True,True,True,True,True,True,True,True,13,DI_y3_top5,DI_y15_top5
https://openalex.org/W117169736,0.2,1,4,0,0.0667,1,14,0,0.0435,1,22,0,0.0323,1,30,0,0.025,1,39,0,0.0196,1,50,0,0.0152,2,63,1,0.0238,3,80,1,0.0202,3,95,1,0.0268,4,107,1,0.0248,4,116,1,0.0234,4,123,1,0.0221,4,131,1,0.0336,6,142,1,0.0252,6,151,2,True,True,True,True,True,True,True,True,True,True,True,True,True,13,DI_y3_top5,DI_y15_top5
https://openalex.org/W1230367920,0.0,0,18,0,0.0238,2,39,1,0.0308,4,59,2,0.026,4,71,2,0.023,4,81,2,0.0192,4,98,2,0.0165,4,115,2,0.0147,4,130,2,0.0066,4,144,3,0.0,4,169,4,0.0,4,186,4,-0.0046,4,209,5,-0.0084,4,227,6,-0.0119,4,242,7,-0.0109,4,264,7,True,True,True,True,True,True,False,False,False,False,False,False,False,6,DI_y3_top5,DI_y8_top5
https://openalex.org/W126685599,0.0,0,283,0,-0.0018,0,561,1,-0.0012,0,844,1,0.0174,27,1175,6,0.0126,27,1471,8,0.0105,27,1774,8,0.0085,27,2077,9,0.0075,27,2368,9,0.0062,28,2725,11,0.0049,28,3048,13,0.0045,29,3309,14,0.0042,29,3534,14,0.0042,30,3779,14,0.0042,32,4040,15,0.0037,32,4310,16,False,True,True,False,False,False,False,False,False,False,False,False,False,2,DI_y4_top5,DI_y5_top5
https://openalex.org/W1273617668,0.0,0,7,0,0.08,2,23,0,0.0588,2,32,0,0.0455,2,42,0,0.0377,2,51,0,0.0357,2,54,0,0.0299,2,65,0,0.0411,3,70,0,0.05,4,76,0,0.0595,5,79,0,0.0549,5,86,0,0.0526,5,90,0,0.0505,5,94,0,0.049,5,97,0,0.0577,6,98,0,True,True,True,True,True,True,True,True,True,True,True,True,True,13,DI_y3_top5,DI_y15_top5
https://openalex.org/W1444008823,0.0,0,45,0,0.018,2,109,0,0.0168,3,176,0,0.0239,6,245,0,0.016,8,301,3,0.016,9,362,3,0.011,9,441,4,0.0092,10,528,5,0.0083,11,583,6,0.009,12,645,6,0.0083,12,709,6,0.0103,14,755,6,0.0097,14,807,6,0.0081,14,845,7,0.0088,15,887,7,True,True,True,True,False,False,False,False,False,False,False,False,False,4,DI_y3_top5,DI_y6_top5
https://openalex.org/W1480046766,0.2222,2,7,0,0.1429,2,12,0,0.1176,2,15,0,0.0952,2,19,0,0.0323,2,28,1,0.0256,2,36,1,0.0233,2,40,1,0.0217,2,43,1,0.0196,2,48,1,0.0,2,51,2,0.0,2,54,2,0.0,2,56,2,0.0154,3,60,2,0.0286,4,64,2,0.0274,4,67,2,True,True,True,True,True,True,True,False,False,False,True,True,True,10,DI_y3_top5,DI_y15_top5
https://openalex.org/W1480650256,0.0,0,67,0,0.0,1,132,1,0.0103,4,188,2,0.0038,5,254,4,0.0095,8,303,5,0.0078,12,362,9,0.0178,18,422,10,0.0151,21,495,13,0.0116,25,563,18,0.0159,30,643,19,0.0186,33,701,19,0.0319,45,751,19,0.0346,51,794,21,0.0378,58,844,23,0.0377,60,899,23,False,False,False,False,True,True,False,True,True,True,True,True,True,8,DI_y7_top5,DI_y15_top5
https://openalex.org/W1481167800,0.0204,4,42,3,0.0392,11,84,7,0.0748,19,120,8,0.0708,23,181,8,0.0664,26,237,8,0.0579,27,275,9,0.0565,29,316,9,0.0585,33,350,10,0.0559,34,385,10,0.0576,37,422,10,0.0548,38,444,11,0.057,40,458,11,0.064,45,475,11,0.0665,47,483,11,0.0647,47,498,11,True,True,True,True,True,True,True,True,True,True,True,True,True,13,DI_y3_top5,DI_y15_top5
