focal_id,DI_y1,A_y1,B_y1,C_y1,DI_y2,A_y2,B_y2,C_y2,DI_y3,A_y3,B_y3,C_y3,DI_y4,A_y4,B_y4,C_y4,DI_y5,A_y5,B_y5,C_y5,DI_y6,A_y6,B_y6,C_y6,DI_y7,A_y7,B_y7,C_y7,DI_y8,A_y8,B_y8,C_y8,DI_y9,A_y9,B_y9,C_y9,DI_y10,A_y10,B_y10,C_y10,DI_y11,A_y11,B_y11,C_y11,DI_y12,A_y12,B_y12,C_y12,DI_y13,A_y13,B_y13,C_y13,DI_y14,A_y14,B_y14,C_y14,DI_y15,A_y15,B_y15,C_y15,DI_y3_top5,DI_y4_top5,DI_y5_top5,DI_y6_top5,DI_y7_top5,DI_y8_top5,DI_y9_top5,DI_y10_top5,DI_y11_top5,DI_y12_top5,DI_y13_top5,DI_y14_top5,DI_y15_top5,years_in_top5,first_year_top5,last_year_top5
https://openalex.org/W111725591,0.0333,1,29,0,0.0152,1,65,0,0.0097,1,102,0,0.0071,1,139,0,0.0057,1,173,0,-0.0045,1,218,2,-0.0038,1,259,2,-0.0068,1,289,3,-0.006,1,328,3,-0.0054,1,366,3,-0.0074,1,401,4,-0.0065,1,455,4,-0.0061,1,490,4,-0.0055,1,542,4,-0.0051,1,582,4,True,False,False,False,False,False,False,False,False,False,False,False,False,1,DI_y3_top5,DI_y3_top5
https://openalex.org/W115650655,-0.0112,0,88,1,0.0495,10,171,1,0.0449,14,251,2,0.0394,16,311,3,0.0366,19,387,4,0.0397,26,445,7,0.0378,30,516,9,0.0359,32,570,10,0.0346,34,649,10,0.037,38,709,10,0.0417,44,761,10,0.0416,47,808,11,0.0414,49,857,11,0.04,50,914,11,0.039,51,964,11,True,True,True,True,True,True,True,True,True,True,True,True,True,13,DI_y3_top5,DI_y15_top5
https://openalex.org/W1230367920,0.0,0,18,0,0.0238,2,39,1,0.0308,4,59,2,0.026,4,71,2,0.023,4,81,2,0.0192,4,98,2,0.0165,4,115,2,0.0147,4,130,2,0.0066,4,144,3,0.0,4,169,4,0.0,4,186,4,-0.0046,4,209,5,-0.0084,4,227,6,-0.0119,4,242,7,-0.0109,4,264,7,True,True,True,True,True,True,False,False,False,False,False,False,False,6,DI_y3_top5,DI_y8_top5
https://openalex.org/W126685599,0.0,0,283,0,-0.0018,0,561,1,-0.0012,0,844,1,0.0174,27,1175,6,0.0126,27,1471,8,0.0105,27,1774,8,0.0085,27,2077,9,0.0075,27,2368,9,0.0062,28,2725,11,0.0049,28,3048,13,0.0045,29,3309,14,0.0042,29,3534,14,0.0042,30,3779,14,0.0042,32,4040,15,0.0037,32,4310,16,False,True,True,True,False,False,False,False,False,False,False,False,False,3,DI_y4_top5,DI_y6_top5
https://openalex.org/W1273617668,0.0,0,7,0,0.08,2,23,0,0.0588,2,32,0,0.0455,2,42,0,0.0377,2,51,0,0.0357,2,54,0,0.0299,2,65,0,0.0411,3,70,0,0.05,4,76,0,0.0595,5,79,0,0.0549,5,86,0,0.0526,5,90,0,0.0505,5,94,0,0.049,5,97,0,0.0577,6,98,0,True,True,True,True,True,True,True,True,True,True,True,True,True,13,DI_y3_top5,DI_y15_top5
https://openalex.org/W131092982,0.0,0,26,0,0.0,0,68,0,0.0093,1,106,0,0.0139,2,142,0,0.0204,4,192,0,0.0114,4,259,1,0.0096,4,307,1,0.0077,4,385,1,0.0044,4,452,2,0.0075,6,523,2,0.0065,6,610,2,0.0056,6,711,2,0.0052,6,768,2,0.0047,6,845,2,0.0043,6,923,2,True,True,True,True,False,False,False,False,False,False,False,False,False,4,DI_y3_top5,DI_y6_top5
https://openalex.org/W141861281,0.0,0,43,0,0.0,0,96,0,0.0144,2,137,0,0.0116,2,171,0,0.0088,2,226,0,0.007,2,282,0,0.006,2,330,0,0.0053,2,375,0,0.0047,2,420,0,0.0041,2,480,0,0.0037,2,545,0,0.0034,2,590,0,0.0047,3,635,0,0.0057,4,697,0,0.0066,5,747,0,True,True,False,False,False,False,False,False,False,False,False,False,False,2,DI_y3_top5,DI_y4_top5
https://openalex.org/W141872669,0.0,0,20,0,-0.0179,1,53,2,0.0,2,79,2,0.0093,3,102,2,0.0083,3,116,2,0.0065,3,148,2,0.0061,3,158,2,0.0057,3,170,2,0.0055,3,178,2,0.0052,3,186,2,0.005,3,197,2,0.0047,3,207,2,0.0044,3,221,2,0.0043,3,229,2,0.0042,3,235,2,False,True,False,False,False,False,False,False,False,False,False,False,False,1,DI_y4_top5,DI_y4_top5
https://openalex.org/W1480650256,0.0,0,67,0,0.0,1,132,1,0.0103,4,188,2,0.0038,5,254,4,0.0095,8,303,5,0.0078,12,362,9,0.0178,18,422,10,0.0151,21,495,13,0.0116,25,563,18,0.0159,30,643,19,0.0186,33,701,19,0.0319,45,751,19,0.0346,51,794,21,0.0378,58,844,23,0.0377,60,899,23,True,False,True,False,True,True,True,True,True,True,True,True,True,11,DI_y3_top5,DI_y15_top5
https://openalex.org/W1482057339,0.0,0,7,0,0.1,2,18,0,0.037,2,24,1,0.0606,4,27,2,0.1333,8,35,2,0.1091,10,41,4,0.125,12,48,4,0.1622,16,54,4,0.1538,17,56,5,0.1429,17,62,5,0.1461,18,66,5,0.1461,18,66,5,0.1277,19,68,7,0.13,20,73,7,0.1275,20,75,7,True,True,True,True,True,True,True,True,True,True,True,True,True,13,DI_y3_top5,DI_y15_top5
