work_id,author_position,author_id,author_name,author_orcid,institution_id,institution_name,institution_country,prior_pubs_before_2009
https://openalex.org/W2119558098,first,https://openalex.org/A5007369311,Gillian McMahon,https://orcid.org/0009-0003-5690-5511,https://openalex.org/I42934936,Dublin City University,IE,35
https://openalex.org/W2119558098,last,https://openalex.org/A5049239189,Robert O’Connor,https://orcid.org/0000-0003-4426-2507,https://openalex.org/I42934936,Dublin City University,IE,103
https://openalex.org/W2050919280,first,https://openalex.org/A5043596671,Pooya Azadi,,https://openalex.org/I35440088,ETH Zurich,CH,6
https://openalex.org/W2050919280,first,https://openalex.org/A5043596671,Pooya Azadi,,https://openalex.org/I185261750,University of Toronto,CA,6
https://openalex.org/W2050919280,middle,https://openalex.org/A5029820727,Ramin Farnood,https://orcid.org/0000-0002-2680-0036,https://openalex.org/I35440088,ETH Zurich,CH,29
https://openalex.org/W2050919280,middle,https://openalex.org/A5029820727,Ramin Farnood,https://orcid.org/0000-0002-2680-0036,https://openalex.org/I185261750,University of Toronto,CA,29
https://openalex.org/W2050919280,last,https://openalex.org/A5060798821,Emanuel Meier,,https://openalex.org/I35440088,ETH Zurich,CH,0
https://openalex.org/W2050919280,last,https://openalex.org/A5060798821,Emanuel Meier,,https://openalex.org/I185261750,University of Toronto,CA,0
https://openalex.org/W1967232141,first,https://openalex.org/A5020359281,Robert A. Schoonheydt,https://orcid.org/0000-0003-0891-773X,https://openalex.org/I99464096,KU Leuven,BE,324
https://openalex.org/W1967232141,last,https://openalex.org/A5053188243,Bert M. Weckhuysen,https://orcid.org/0000-0001-5245-1426,https://openalex.org/I193662353,Utrecht University,NL,323
https://openalex.org/W2068911230,first,https://openalex.org/A5008558963,Benjamin Ulmen,https://orcid.org/0000-0003-2580-0197,https://openalex.org/I157725225,University of Illinois Urbana-Champaign,US,10
https://openalex.org/W2068911230,middle,https://openalex.org/A5079598459,Priya Desai,,https://openalex.org/I157725225,University of Illinois Urbana-Champaign,US,1
https://openalex.org/W2068911230,middle,https://openalex.org/A5009679658,Saeed Moghaddam,https://orcid.org/0000-0002-9171-6500,https://openalex.org/I157725225,University of Illinois Urbana-Champaign,US,27
https://openalex.org/W2068911230,middle,https://openalex.org/A5082022605,George H. Miley,https://orcid.org/0000-0002-8533-2287,https://openalex.org/I157725225,University of Illinois Urbana-Champaign,US,814
https://openalex.org/W2068911230,last,https://openalex.org/A5008673985,Richard I. Masel,https://orcid.org/0000-0002-7392-6299,https://openalex.org/I157725225,University of Illinois Urbana-Champaign,US,289
https://openalex.org/W1996838556,first,https://openalex.org/A5103328047,Ashim K. Mitra,,https://openalex.org/I75421653,University of Missouri–Kansas City,US,110
https://openalex.org/W2061949587,first,https://openalex.org/A5007878054,Shuang‐Qing Zhang,https://orcid.org/0000-0002-4630-1269,,,,16
https://openalex.org/W2061949587,last,https://openalex.org/A5035771353,Reza Mehvar,https://orcid.org/0000-0002-1770-0391,,,,112
https://openalex.org/W2107626537,first,https://openalex.org/A5035034742,Hassan Waqas,https://orcid.org/0000-0002-0388-8506,https://openalex.org/I134276161,Pakistan Institute of Engineering and Applied Sciences,PK,2
https://openalex.org/W2107626537,last,https://openalex.org/A5111778230,A. H. Qureshi,,https://openalex.org/I76957882,Pakistan Institute of Nuclear Science and Technology,PK,30
https://openalex.org/W2068932812,first,https://openalex.org/A5052632348,M. Razeghi,,https://openalex.org/I111979921,Northwestern University,US,10
https://openalex.org/W2068932812,last,https://openalex.org/A5016974312,Ryan McClintock,,https://openalex.org/I111979921,Northwestern University,US,43
https://openalex.org/W1968209747,first,https://openalex.org/A5100632774,Fenglin Liu,https://orcid.org/0000-0002-6995-0552,https://openalex.org/I19820366,Chinese Academy of Sciences,CN,1
https://openalex.org/W1968209747,first,https://openalex.org/A5100632774,Fenglin Liu,https://orcid.org/0000-0002-6995-0552,https://openalex.org/I154099455,Shandong University,CN,1
https://openalex.org/W1968209747,first,https://openalex.org/A5100632774,Fenglin Liu,https://orcid.org/0000-0002-6995-0552,https://openalex.org/I4210116048,Beijing National Laboratory for Molecular Sciences,CN,1
https://openalex.org/W1968209747,middle,https://openalex.org/A5045857918,Qiang Shen,https://orcid.org/0000-0001-5579-036X,https://openalex.org/I4210116048,Beijing National Laboratory for Molecular Sciences,CN,65
https://openalex.org/W1968209747,middle,https://openalex.org/A5045857918,Qiang Shen,https://orcid.org/0000-0001-5579-036X,https://openalex.org/I154099455,Shandong University,CN,65
https://openalex.org/W1968209747,middle,https://openalex.org/A5045857918,Qiang Shen,https://orcid.org/0000-0001-5579-036X,https://openalex.org/I19820366,Chinese Academy of Sciences,CN,65
https://openalex.org/W1968209747,middle,https://openalex.org/A5056657362,Yunlan Su,https://orcid.org/0000-0002-3036-0053,https://openalex.org/I4210116048,Beijing National Laboratory for Molecular Sciences,CN,41
https://openalex.org/W1968209747,middle,https://openalex.org/A5056657362,Yunlan Su,https://orcid.org/0000-0002-3036-0053,https://openalex.org/I19820366,Chinese Academy of Sciences,CN,41
https://openalex.org/W1968209747,middle,https://openalex.org/A5056657362,Yunlan Su,https://orcid.org/0000-0002-3036-0053,https://openalex.org/I154099455,Shandong University,CN,41
https://openalex.org/W1968209747,middle,https://openalex.org/A5012535195,Shu‐Hua Han,,https://openalex.org/I4210116048,Beijing National Laboratory for Molecular Sciences,CN,9
https://openalex.org/W1968209747,middle,https://openalex.org/A5012535195,Shu‐Hua Han,,https://openalex.org/I19820366,Chinese Academy of Sciences,CN,9
https://openalex.org/W1968209747,middle,https://openalex.org/A5012535195,Shu‐Hua Han,,https://openalex.org/I154099455,Shandong University,CN,9
https://openalex.org/W1968209747,middle,https://openalex.org/A5102759241,Guiying Xu,https://orcid.org/0000-0003-0526-7401,https://openalex.org/I4210116048,Beijing National Laboratory for Molecular Sciences,CN,115
https://openalex.org/W1968209747,middle,https://openalex.org/A5102759241,Guiying Xu,https://orcid.org/0000-0003-0526-7401,https://openalex.org/I19820366,Chinese Academy of Sciences,CN,115
https://openalex.org/W1968209747,middle,https://openalex.org/A5102759241,Guiying Xu,https://orcid.org/0000-0003-0526-7401,https://openalex.org/I154099455,Shandong University,CN,115
https://openalex.org/W1968209747,last,https://openalex.org/A5078950986,Dujin Wang,https://orcid.org/0000-0002-2063-0873,https://openalex.org/I4210116048,Beijing National Laboratory for Molecular Sciences,CN,109
https://openalex.org/W1968209747,last,https://openalex.org/A5078950986,Dujin Wang,https://orcid.org/0000-0002-2063-0873,https://openalex.org/I19820366,Chinese Academy of Sciences,CN,109
https://openalex.org/W1968209747,last,https://openalex.org/A5078950986,Dujin Wang,https://orcid.org/0000-0002-2063-0873,https://openalex.org/I154099455,Shandong University,CN,109
https://openalex.org/W2070471027,first,https://openalex.org/A5110549118,Tilak Raj,,https://openalex.org/I165682329,Guru Nanak Dev University,IN,8
https://openalex.org/W2070471027,middle,https://openalex.org/A5010915890,Richa Kaur Bhatia,,https://openalex.org/I165682329,Guru Nanak Dev University,IN,0
https://openalex.org/W2070471027,middle,https://openalex.org/A5100780857,Rakesh Kumar Sharma,https://orcid.org/0000-0002-2826-1291,https://openalex.org/I165682329,Guru Nanak Dev University,IN,34
https://openalex.org/W2070471027,middle,https://openalex.org/A5029636657,Vivek K. Gupta,https://orcid.org/0000-0003-2471-5943,https://openalex.org/I145846420,University of Jammu,IN,60
https://openalex.org/W2070471027,middle,https://openalex.org/A5030543594,Deepak Sharma,https://orcid.org/0000-0002-4175-8964,https://openalex.org/I145846420,University of Jammu,IN,15
https://openalex.org/W2070471027,last,https://openalex.org/A5040957668,Mohan Paul S. Ishar,https://orcid.org/0000-0003-4992-4063,https://openalex.org/I165682329,Guru Nanak Dev University,IN,89
https://openalex.org/W2062251148,first,https://openalex.org/A5052164855,María C. Moreno‐Bondi,https://orcid.org/0000-0002-3612-0675,https://openalex.org/I121748325,Universidad Complutense de Madrid,ES,69
https://openalex.org/W2134688843,first,https://openalex.org/A5035670992,B. R. Prashantha Kumar,https://orcid.org/0000-0001-9503-741X,https://openalex.org/I126824641,JSS Academy of Higher Education and Research,IN,12
https://openalex.org/W2134688843,middle,https://openalex.org/A5079115868,Gopu Sankar,,https://openalex.org/I126824641,JSS Academy of Higher Education and Research,IN,0
https://openalex.org/W2134688843,middle,https://openalex.org/A5111601599,R. B. Nasir Baig,,https://openalex.org/I59270414,Indian Institute of Science Bangalore,IN,3
https://openalex.org/W2134688843,last,https://openalex.org/A5048867947,Srinivasan Chandrashekaran,,https://openalex.org/I59270414,Indian Institute of Science Bangalore,IN,0
https://openalex.org/W2095293608,first,https://openalex.org/A5023705297,Thomas Clasen,https://orcid.org/0000-0003-4062-5788,https://openalex.org/I4210089966,London School of Hygiene & Tropical Medicine,GB,28
https://openalex.org/W2095293608,middle,https://openalex.org/A5001833569,Jamie Bartram,https://orcid.org/0000-0002-6542-6315,https://openalex.org/I114027177,University of North Carolina at Chapel Hill,US,80
https://openalex.org/W2095293608,middle,https://openalex.org/A5044934375,John M. Colford,https://orcid.org/0000-0002-3288-6956,https://openalex.org/I95457486,"University of California, Berkeley",US,81
https://openalex.org/W2095293608,middle,https://openalex.org/A5035517653,Stephen P. Luby,https://orcid.org/0000-0001-5385-899X,https://openalex.org/I205889620,International Centre for Diarrhoeal Disease Research,BD,135
https://openalex.org/W2095293608,middle,https://openalex.org/A5102735877,Robert Quick,https://orcid.org/0000-0002-1861-0734,,Centers for Disease Control and Prevention,,51
https://openalex.org/W2095293608,last,https://openalex.org/A5038222261,Mark D. Sobsey,https://orcid.org/0000-0001-8978-4996,https://openalex.org/I114027177,University of North Carolina at Chapel Hill,US,221
https://openalex.org/W1981131826,first,https://openalex.org/A5063437880,Wendy Zhong,https://orcid.org/0000-0002-4772-3279,,"Schering-Plough Research Institute, 556 Morris Ave. Summit, NJ 07901, USA",,10
https://openalex.org/W1981131826,last,https://openalex.org/A5110072994,Jiong Yang,,https://openalex.org/I193170854,Bruker (United States),US,5
https://openalex.org/W2167757158,first,https://openalex.org/A5034308526,Howard Hill,,,"Senior Editor, Bioanalysis Director of Pharmaceutical Analytical Services, Huntingdon Life Sciences, Woolley Road, Alconbury, Huntingdon, Cambridgeshire, PE16 5HS, UK. Tel.: Fax:",,48
