work_id,author_position,author_id,author_name,author_orcid,institution_id,institution_name,institution_country,prior_pubs_before_2009
https://openalex.org/W2045134358,first,https://openalex.org/A5046143290,Franz Oesch,https://orcid.org/0000-0002-7607-1329,,"Institute of Toxicology, Mainz, Germany",,699
https://openalex.org/W1996838556,first,https://openalex.org/A5103328047,Ashim K. Mitra,,https://openalex.org/I75421653,University of Missouri–Kansas City,US,110
https://openalex.org/W1996515155,first,https://openalex.org/A5101857298,Joseph H. Porter,https://orcid.org/0000-0002-0799-1383,https://openalex.org/I184840846,Virginia Commonwealth University,US,75
https://openalex.org/W1996515155,last,https://openalex.org/A5011687572,Adam J. Prus,https://orcid.org/0000-0002-0680-6887,https://openalex.org/I177331275,Northern Michigan University,US,34
https://openalex.org/W2061949587,first,https://openalex.org/A5007878054,Shuang‐Qing Zhang,https://orcid.org/0000-0002-4630-1269,,,,16
https://openalex.org/W2061949587,last,https://openalex.org/A5035771353,Reza Mehvar,https://orcid.org/0000-0002-1770-0391,,,,112
https://openalex.org/W1967889674,first,https://openalex.org/A5044317037,Ugo Bottoni,https://orcid.org/0000-0002-8304-7757,https://openalex.org/I36443711,Magna Graecia University,IT,69
https://openalex.org/W1967889674,last,https://openalex.org/A5005937077,Francesco Trapasso,https://orcid.org/0000-0001-9098-3191,,,,29
https://openalex.org/W2036919030,first,https://openalex.org/A5027984186,Yuichi Sugiyama,https://orcid.org/0000-0002-8452-8835,https://openalex.org/I74801974,The University of Tokyo,JP,764
https://openalex.org/W1966759074,first,https://openalex.org/A5061144307,Marcel Hibert,https://orcid.org/0000-0001-7786-7276,https://openalex.org/I68947357,Université de Strasbourg,FR,107
https://openalex.org/W1966759074,first,https://openalex.org/A5061144307,Marcel Hibert,https://orcid.org/0000-0001-7786-7276,https://openalex.org/I1294671590,Centre National de la Recherche Scientifique,FR,107
https://openalex.org/W2037124771,first,https://openalex.org/A5064923590,Fabio Galvano,https://orcid.org/0000-0003-0644-0755,https://openalex.org/I39063666,University of Catania,IT,80
